2300194	21879922	1091261	NON	
2283197	21862937	1091432	NON	
2293382	21873116	1091517	NON	
1823355	21403360	1091870	NON	
458192	20031527	1091950	NON	
2276537	21856283	1093030	NON	
749076	20322246	1093236	NON	
2249668	21829427	1094012	NON	
2342790	21922497	1094302	NON	
2326026	21905739	1095070	NON	
1273784	20848653	1095504	NON	
2139123	21718943	1096221	NON	
2325613	21905330	1096905	NON	
2129034	21708860	1097160	NON	
2312690	21892412	1097301	NON	
2243668	21823430	1097744	NON	
2301946	21881672	1097859	NON	
2184270	21764066	1098908	NON	
2342510	21922217	1099005	NON	
2310943	21890665	1099301	NON	
300183	19873633	1101554	NON	
2338635	21918346	1102397	NON	
2340255	21919963	1102914	NON	
2319175	21898893	1102915	NON	
659149	20232381	1102957	NON	
2263195	21842946	1103109	NON	
2225491	21805262	1103503	NON	
2286936	21866675	1104163	NON	
2204590	21784369	1105149	NON	
2272045	21851792	1106051	NON	
2301622	21881348	1106403	NON	
900529	20473523	1107236	NON	
2318008	21897727	1107436	NON	
2308884	21888607	1107745	NON	
2048428	21628298	1108080	NON	
1747897	21327956	1108443	NON	
2320367	21900085	1109256	NON	
2342895	21922602	1109391	NON	
2227369	21807139	1110528	NON	
2249336	21829096	1110835	NON	
1122792	20695513	1111809	NON	
2330110	21909823	1112133	NON	
2224864	21804636	1113500	NON	
2277828	21857572	1113709	NON	
2333419	21913131	1115034	NON	
2008545	21588439	1115516	NON	
2339706	21919414	1116246	NON	
2192780	21772570	1116740	NON	
2230115	21809885	1117255	NON	
1883324	21463296	1117568	NON	
2240215	21819981	1117570	NON	
1799774	21379788	1118310	NON	
719586	20292776	1118443	NON	
2279211	21858954	1118489	NON	
2247266	21827027	1119232	NON	
2338575	21918286	1119536	NON	
2272404	21852151	1119644	NON	
2162978	21742788	1119846	NON	
2318739	21898457	1120073	NON	
2184475	21764271	1121202	NON	
997479	20570362	1121601	NON	
2028983	21608864	1121880	NON	
2310586	21890308	1122668	NON	
365122	19938509	1124001	NON	
2319243	21898961	1124279	NON	
676068	20249294	1124652	NON	
2210213	21789992	1124714	NON	
2297487	21877215	1124797	NON	
1907456	21487413	1125046	NON	
1791168	21371190	1125397	NON	
2325828	21905543	1126958	NON	
2345917	21925623	1127295	NON	
2299219	21878947	1127338	NON	
1319544	20894399	1127790	NON	
1896774	21476742	1127989	NON	
1938953	21518894	1128075	NON	
2316806	21896526	1128153	NON	
2219472	21799248	1128362	NON	
2335510	21915221	1129074	NON	
2296888	21876616	1129081	NON	
1883966	21463936	1129307	NON	
2221223	21800997	1129472	NON	
2205781	21785560	1129951	NON	
779804	20352946	1130016	NON	
1101612	20674365	1130361	NON	
2260436	21840188	1130923	NON	
2326759	21906472	1131087	NON	
2332957	21912669	1132240	NON	
2291347	21871082	1132615	NON	
2338871	21918579	1132851	NON	
1373453	20948358	1132993	NON	
2327349	21907062	1133009	NON	
2321298	21901016	1133703	NON	
2329552	21909265	1134272	NON	
2340221	21919929	1134647	NON	
1397474	20972534	1134791	NON	
2287039	21866778	1135429	NON	
2211781	21791560	1135463	NON	
309385	19882816	1136315	NON	
2223593	21803365	1136681	NON	
1233529	20806182	1136952	NON	
2313581	21893303	1139166	NON	
126666	19700271	1139499	NON	
1788201	21368224	1140059	NON	
2337423	21917134	1140065	NON	
2242931	21822694	1140288	NON	
66352	19639982	1140295	NON	
2192527	21772317	1141846	NON	
2260621	21840373	1142740	NON	
2310632	21890354	1142968	NON	
2218459	21798236	1143104	NON	
1389667	20964733	1143205	NON	
1632639	21212583	1143716	NON	
1847814	21427806	1143965	NON	
2230060	21809830	1143976	NON	
2229098	21808868	1144232	NON	
2320433	21900151	1144273	NON	
2323368	21903086	1144406	NON	
352425	19925813	1144452	NON	
294444	19867907	1145518	NON	
2255692	21835445	1145552	NON	
2322990	21902708	1146214	NON	
1541306	21117230	1146898	NON	
633917	20207157	1146910	NON	
2342208	21921915	1147230	NON	
841716	20414788	1147501	NON	
2046803	21626675	1148008	NON	
1999514	21579414	1148320	NON	
2346583	21926289	1148487	NON	
106458	19680074	1148514	NON	
2320685	21900403	1148804	NON	
1244436	20819230	1150529	NON	
2267010	21846759	1150796	NON	
2303111	21882835	1150972	NON	
2166237	21746044	1151524	NON	
1941518	21521455	1151581	NON	
2319985	21899703	1152116	NON	
2308403	21888126	1152515	NON	
951273	20524194	1152768	NON	
510797	20084116	1153959	NON	
2338071	21917782	1154069	NON	
376640	19950017	1154391	NON	
1471677	21047086	1155083	NON	
2340888	21920596	1155725	NON	
453778	20027113	1157443	NON	
2214486	21794263	1157452	NON	
2237648	21817415	1158618	NON	
2262192	21841944	1159320	NON	
286813	19860278	1159540	NON	
2337964	21917675	1159828	NON	
2346759	21926465	1160601	NON	
2184237	21764033	1160961	NON	
1269438	20844309	1161259	NON	
2281699	21861442	1161425	NON	
2332653	21912365	1161804	NON	
2155356	21735167	1162098	NON	
2332035	21911748	1162603	NON	
2344642	21924348	1162690	NON	
2276020	21855766	1163180	NON	
2333360	21913072	1163227	NON	
2092395	21672246	1163646	NON	
2234168	21813938	1164558	NON	
2188888	21768683	1164744	NON	
2271919	21851666	1165357	NON	
2210324	21790103	1165772	NON	
1933512	21513461	1165807	NON	
2323065	21902783	1166273	NON	
2241930	21821694	1168262	NON	
2314649	21894371	1168579	NON	
2310977	21890699	1168607	NON	
2124003	21703833	1169872	NON	
1506222	21081970	1169893	NON	
2312177	21891899	1170327	NON	
2041737	21621611	1171308	NON	
1257264	20832142	1171519	NON	
2220674	21800448	1172275	NON	
2346344	21926050	1172481	NON	
2309129	21888852	1172699	NON	
2314522	21894244	1173364	NON	
880102	20453126	1173540	NON	
2238586	21818352	1175167	NON	
2192245	21772036	1175541	NON	
2327144	21906857	1176163	NON	
2172933	21752738	1176280	NON	
2320945	21900663	1176372	NON	
2186758	21766553	1178102	NON	
2299407	21879135	1178361	NON	
2304656	21884380	1178584	NON	
2334161	21913872	1178619	NON	
2146845	21726661	1179137	NON	
2252644	21832402	1179660	NON	
2206908	21786687	1180224	NON	
2283735	21863475	1180234	NON	
2262525	21842277	1180422	NON	
2349518	21929224	1181827	NON	
2333412	21913124	1182050	NON	
2318971	21898689	1182061	NON	
973174	20546072	1182563	NON	
657741	20230975	1182731	NON	
2244549	21824311	1183110	NON	
2336352	21916063	1183277	NON	
1939141	21519082	1183284	NON	
2333207	21912919	1183342	NON	
2255441	21835194	1184034	NON	
2330409	21910122	1184382	NON	
2274711	21854458	1184423	NON	
2276752	21856498	1184746	NON	
2297449	21877177	1184961	NON	
2236981	21816748	1185120	NON	
2194620	21774409	1185552	NON	
1834727	21414726	1185748	NON	
2128948	21708775	1185785	NON	
2346288	21925994	1185852	NON	
1861479	21441459	1186160	NON	
2270218	21849965	1186597	NON	
2334689	21914400	1186837	NON	
1557100	21133010	1187598	NON	
1552801	21128713	1188530	NON	
2349536	21929242	1188671	NON	
1998999	21578899	1188808	NON	
2079644	21659499	1189102	NON	
2232759	21812529	1189427	NON	
2237726	21817493	1189867	NON	
2307213	21886937	1190948	NON	
2306859	21886583	1194997	NON	
2342172	21921879	1195214	NON	
2314841	21894563	1195356	NON	
1714604	21294685	1195551	NON	
656294	20229532	1195645	NON	
1841372	21421367	1195664	NON	
2228516	21808286	1195713	NON	
1949177	21529110	1195749	NON	
2343602	21923308	1196577	NON	
2256487	21836240	1196821	NON	
2336127	21915838	1196978	NON	
2089723	21669575	1196999	NON	
2332389	21912102	1197707	NON	
2330356	21910069	1198157	NON	
1813949	21393955	1198621	NON	
2330394	21910107	1198674	NON	
2213548	21793325	1199546	NON	
2201230	21781009	1199613	NON	
2289552	21869289	1201040	NON	
2320794	21900512	1201779	NON	
2319878	21899596	1201814	NON	
1845189	21425182	1201896	NON	
1818773	21398779	1202258	NON	
