537593	20617126	769152	NON	
291120	20371389	769652	NON	
1829578	21915969	772973	NON	
412981	20492853	773790	NON	
1722146	21808595	775320	NON	
1792369	21878781	776061	NON	
1308134	21394792	777002	NON	
1839577	21925961	777918	NON	
1769680	21856105	780679	NON	
1015548	21097923	788029	NON	
1695724	21782186	793672	NON	
1821756	21908149	799640	NON	
1790757	21877170	800538	NON	
1722239	21808688	807891	NON	
821278	20902661	808581	NON	
1807568	21893972	809099	NON	
1807909	21894313	817897	NON	
1797412	21883820	817927	NON	
1811613	21898010	820337	NON	
1806195	21892599	822125	NON	
1717575	21804030	825016	NON	
1776558	21862981	825618	NON	
1842905	21929288	826930	NON	
1573857	21660402	826937	NON	
1809396	21895798	826941	NON	
1836711	21923099	826983	NON	
1578825	21665365	830073	NON	
1713463	21799919	831615	NON	
1737241	21823685	832564	NON	
991077	21073263	832616	NON	
1021740	21104112	832701	NON	
1764897	21851324	841298	NON	
568243	20647689	841433	NON	
1040805	21123297	843518	NON	
1736112	21822556	846834	NON	
1837956	21924344	847191	NON	
1529949	21616518	847582	NON	
1841377	21927760	854863	NON	
1765210	21851637	855867	NON	
1803531	21889936	857100	NON	
1816008	21902401	858682	NON	
1596082	21682615	859106	NON	
1678215	21764694	860182	NON	
1721209	21807659	860335	NON	
1709643	21796101	861084	NON	
1812942	21899337	862138	NON	
1817735	21904128	862645	NON	
1553639	21640197	863737	NON	
1451674	21538280	865631	NON	
1668103	21754589	867972	NON	
1838296	21924684	868579	NON	
1731341	21817789	868800	NON	
1801728	21888134	868849	NON	
1813037	21899432	869230	NON	
1841446	21927829	870460	NON	
1819288	21905681	871550	NON	
1666489	21752979	873426	NON	
1721630	21808080	875490	NON	
1837647	21924035	877805	NON	
1768724	21855149	878655	NON	
1820173	21906566	879741	NON	
1740965	21827406	880824	NON	
1740303	21826746	882649	NON	
1813114	21899509	883187	NON	
1837204	21923592	884093	NON	
1717196	21803651	884842	NON	
636738	20716036	885837	NON	
1790466	21876879	886988	NON	
1800283	21886690	888233	NON	
1768520	21854945	889427	NON	
1730559	21817007	894676	NON	
1829974	21916365	895574	NON	
1819829	21906222	897661	NON	
1752810	21839243	898456	NON	
1794609	21881019	899310	NON	
1749499	21835933	899828	NON	
1721534	21807984	902117	NON	
1396548	21483174	902315	NON	
1799988	21886395	905080	NON	
1797557	21883965	905139	NON	
1812984	21899379	905810	NON	
1690234	21776703	909476	NON	
1824537	21910929	910552	NON	
1842467	21928850	910786	NON	
1648395	21734895	911943	NON	
1629251	21715755	917167	NON	
1819844	21906237	918943	NON	
1818472	21904865	920777	NON	
730427	20811061	923706	NON	
1765918	21852344	925664	NON	
1835400	21921788	928041	NON	
1717505	21803960	928303	NON	
1815485	21901878	933431	NON	
1803797	21890202	933668	NON	
1635778	21722280	936662	NON	
1680324	21766802	937141	NON	
1833771	21920159	937512	NON	
1756645	21843077	937524	NON	
1835383	21921771	937976	NON	
1659863	21746358	938068	NON	
1843980	21930363	938485	NON	
591512	20670900	940327	NON	
1821543	21907936	942796	NON	
1670257	21756737	946070	NON	
1507268	21593847	946280	NON	
1627094	21713601	946594	NON	
1822125	21908518	947396	NON	
1837981	21924369	948019	NON	
1806498	21892902	948728	NON	
1818037	21904430	949750	NON	
1834612	21921000	949854	NON	
1683511	21769987	950077	NON	
1754361	21840794	952168	NON	
1838297	21924685	952800	NON	
1826166	21912558	952949	NON	
1835310	21921698	953605	NON	
1811662	21898059	953613	NON	
1742709	21829148	953638	NON	
1706520	21792980	954202	NON	
1742438	21828877	954349	NON	
1842485	21928868	954786	NON	
1619867	21706376	955091	NON	
1830341	21916731	957793	NON	
1798756	21885164	958679	NON	
1470989	21557589	960350	NON	
669566	20748792	961252	NON	
1762564	21848991	962128	NON	
1768238	21854663	962383	NON	
1840767	21927150	965407	NON	
329873	20410073	967355	NON	
1775756	21862180	967863	NON	
1667471	21753957	968658	NON	
1805955	21892359	970743	NON	
1763272	21849699	971315	NON	
1806911	21893315	971687	NON	
1798958	21885366	971765	NON	
1770628	21857052	972958	NON	
1803297	21889702	973114	NON	
1796023	21882432	973226	NON	
1777674	21864097	973269	NON	
1771855	21858279	975214	NON	
1618658	21705171	976214	NON	
1842405	21928788	977250	NON	
1842136	21928519	980417	NON	
1337850	21424498	981342	NON	
1821668	21908061	982390	NON	
1822214	21908607	983211	NON	
1750465	21836898	983501	NON	
1802001	21888407	984610	NON	
1711274	21797732	984850	NON	
1732538	21818986	985222	NON	
996094	21078396	985515	NON	
1136295	21222836	986399	NON	
1798322	21884730	987226	NON	
1703122	21789582	987733	NON	
1775956	21862380	987762	NON	
1841201	21927584	989997	NON	
591702	20671090	990675	NON	
1818403	21904796	990771	NON	
1773465	21859889	990830	NON	
1807350	21893754	993209	NON	
1799285	21885693	993472	NON	
337958	20418133	994260	NON	
1046338	21128829	994295	NON	
1703791	21790251	994685	NON	
1822896	21909289	996027	NON	
1750175	21836608	996266	NON	
1825112	21911504	998533	NON	
1833945	21920333	999603	NON	
1726084	21812532	999750	NON	
1770557	21856981	1002142	NON	
1592895	21679428	1005875	NON	
1730012	21816460	1008164	NON	
1833440	21919828	1008425	NON	
1740392	21826835	1011367	NON	
1816412	21902805	1012328	NON	
1832174	21918563	1013588	NON	
1791025	21877438	1014213	NON	
1838111	21924499	1015084	NON	
1623598	21710106	1015309	NON	
425279	20505113	1018161	NON	
1685890	21772364	1018789	NON	
1839593	21925977	1019399	NON	
1780894	21867311	1021033	NON	
1782606	21869022	1022211	NON	
1812138	21898535	1022252	NON	
1804768	21891173	1022350	NON	
1806336	21892740	1022622	NON	
1691649	21778116	1023621	NON	
1784951	21871367	1024046	NON	
1766709	21853134	1024278	NON	
1745820	21832256	1026037	NON	
1776768	21863191	1026047	NON	
1831641	21918030	1026724	NON	
1746101	21832537	1027561	NON	
1003491	21085871	1027657	NON	
1746978	21833412	1027899	NON	
1838837	21925225	1028097	NON	
1799909	21886316	1028098	NON	
1815821	21902214	1028674	NON	
1721127	21807577	1028960	NON	
1719049	21805501	1029313	NON	
1826373	21912765	1029896	NON	
1840255	21926638	1030119	NON	
1751272	21837705	1030198	NON	
1804584	21890989	1030268	NON	
1707928	21794386	1031125	NON	
1778424	21864847	1031585	NON	
1375171	21461807	1033481	NON	
975812	21058003	1034402	NON	
706398	20785588	1035485	NON	
1789299	21875714	1037296	NON	
1749501	21835935	1037819	NON	
1843942	21930325	1037852	NON	
1383769	21470403	1039386	NON	
1642372	21728874	1039542	NON	
1707229	21793687	1039686	NON	
1254329	21341012	1039944	NON	
1830895	21917284	1041082	NON	
1802189	21888595	1041926	NON	
1795142	21881552	1042700	NON	
1745717	21832153	1042706	NON	
202317	20282717	1042732	NON	
